2021,match_rt,phaseout_rt,phaseout_start,takeup_rt,leakage,roi,2022,2023,2024,2025,2026,2027,2028,2029,2030,Total
-54.36171633545703,0.03,0.03,0.67,0.85,0.2,0.05,-55.77194377378809,-57.299471802474606,-58.818548737348635,-60.30384602680322,-61.81862426693115,-63.35173743656104,-65.03041356015675,-66.87122308667286,-68.79639595514698,-612.4239209813404
-54.36171633545703,0.03,0.03,0.67,0.85,0.2,0.07,-55.77194377378809,-57.299471802474606,-58.818548737348635,-60.30384602680322,-61.81862426693115,-63.35173743656104,-65.03041356015675,-66.87122308667286,-68.79639595514698,-612.4239209813404
-54.36171633545703,0.03,0.03,0.67,0.85,0.3,0.03,-55.77194377378809,-57.299471802474606,-58.818548737348635,-60.30384602680322,-61.81862426693115,-63.35173743656104,-65.03041356015675,-66.87122308667286,-68.79639595514698,-612.4239209813404
-54.36171633545703,0.03,0.03,0.67,0.85,0.3,0.05,-55.77194377378809,-57.299471802474606,-58.818548737348635,-60.30384602680322,-61.81862426693115,-63.35173743656104,-65.03041356015675,-66.87122308667286,-68.79639595514698,-612.4239209813404
-54.36171633545703,0.03,0.03,0.67,0.85,0.3,0.07,-55.77194377378809,-57.299471802474606,-58.818548737348635,-60.30384602680322,-61.81862426693115,-63.35173743656104,-65.03041356015675,-66.87122308667286,-68.79639595514698,-612.4239209813404
-54.36171633545703,0.03,0.03,0.67,0.85,0.4,0.03,-55.77194377378809,-57.299471802474606,-58.818548737348635,-60.30384602680322,-61.81862426693115,-63.35173743656104,-65.03041356015675,-66.87122308667286,-68.79639595514698,-612.4239209813404
-54.36171633545703,0.03,0.03,0.67,0.85,0.4,0.05,-55.77194377378809,-57.299471802474606,-58.818548737348635,-60.30384602680322,-61.81862426693115,-63.35173743656104,-65.03041356015675,-66.87122308667286,-68.79639595514698,-612.4239209813404
-54.36171633545703,0.03,0.03,0.67,0.85,0.4,0.07,-55.77194377378809,-57.299471802474606,-58.818548737348635,-60.30384602680322,-61.81862426693115,-63.35173743656104,-65.03041356015675,-66.87122308667286,-68.79639595514698,-612.4239209813404
-64.07459429892577,0.03,0.03,0.67,1.0,0.0,0.03,-65.73403862361182,-67.54328576633544,-69.33969054871729,-71.09119838743067,-72.87573791173241,-74.67125965398779,-76.64894232197265,-78.81399513946289,-81.09450683273535,-721.887249484912
-64.07459429892577,0.03,0.03,0.67,1.0,0.0,0.05,-65.73403862361182,-67.54328576633544,-69.33969054871729,-71.09119838743067,-72.87573791173241,-74.67125965398779,-76.64894232197265,-78.81399513946289,-81.09450683273535,-721.887249484912
-64.07459429892577,0.03,0.03,0.67,1.0,0.0,0.07,-65.73403862361182,-67.54328576633544,-69.33969054871729,-71.09119838743067,-72.87573791173241,-74.67125965398779,-76.64894232197265,-78.81399513946289,-81.09450683273535,-721.887249484912
-64.07459429892577,0.03,0.03,0.67,1.0,0.1,0.03,-65.73403862361182,-67.54328576633544,-69.33969054871729,-71.09119838743067,-72.87573791173241,-74.67125965398779,-76.64894232197265,-78.81399513946289,-81.09450683273535,-721.887249484912
-64.07459429892577,0.03,0.03,0.67,1.0,0.1,0.05,-65.73403862361182,-67.54328576633544,-69.33969054871729,-71.09119838743067,-72.87573791173241,-74.67125965398779,-76.64894232197265,-78.81399513946289,-81.09450683273535,-721.887249484912
-64.07459429892577,0.03,0.03,0.67,1.0,0.1,0.07,-65.73403862361182,-67.54328576633544,-69.33969054871729,-71.09119838743067,-72.87573791173241,-74.67125965398779,-76.64894232197265,-78.81399513946289,-81.09450683273535,-721.887249484912
-64.07459429892577,0.03,0.03,0.67,1.0,0.2,0.03,-65.73403862361182,-67.54328576633544,-69.33969054871729,-71.09119838743067,-72.87573791173241,-74.67125965398779,-76.64894232197265,-78.81399513946289,-81.09450683273535,-721.887249484912
-64.07459429892577,0.03,0.03,0.67,1.0,0.2,0.05,-65.73403862361182,-67.54328576633544,-69.33969054871729,-71.09119838743067,-72.87573791173241,-74.67125965398779,-76.64894232197265,-78.81399513946289,-81.09450683273535,-721.887249484912
-64.07459429892577,0.03,0.03,0.67,1.0,0.2,0.07,-65.73403862361182,-67.54328576633544,-69.33969054871729,-71.09119838743067,-72.87573791173241,-74.67125965398779,-76.64894232197265,-78.81399513946289,-81.09450683273535,-721.887249484912
-64.07459429892577,0.03,0.03,0.67,1.0,0.3,0.03,-65.73403862361182,-67.54328576633544,-69.33969054871729,-71.09119838743067,-72.87573791173241,-74.67125965398779,-76.64894232197265,-78.81399513946289,-81.09450683273535,-721.887249484912
-64.07459429892577,0.03,0.03,0.67,1.0,0.3,0.05,-65.73403862361182,-67.54328576633544,-69.33969054871729,-71.09119838743067,-72.87573791173241,-74.67125965398779,-76.64894232197265,-78.81399513946289,-81.09450683273535,-721.887249484912
-64.07459429892577,0.03,0.03,0.67,1.0,0.3,0.07,-65.73403862361182,-67.54328576633544,-69.33969054871729,-71.09119838743067,-72.87573791173241,-74.67125965398779,-76.64894232197265,-78.81399513946289,-81.09450683273535,-721.887249484912
-64.07459429892577,0.03,0.03,0.67,1.0,0.4,0.03,-65.73403862361182,-67.54328576633544,-69.33969054871729,-71.09119838743067,-72.87573791173241,-74.67125965398779,-76.64894232197265,-78.81399513946289,-81.09450683273535,-721.887249484912
-64.07459429892577,0.03,0.03,0.67,1.0,0.4,0.05,-65.73403862361182,-67.54328576633544,-69.33969054871729,-71.09119838743067,-72.87573791173241,-74.67125965398779,-76.64894232197265,-78.81399513946289,-81.09450683273535,-721.887249484912
-64.07459429892577,0.03,0.03,0.67,1.0,0.4,0.07,-65.73403862361182,-67.54328576633544,-69.33969054871729,-71.09119838743067,-72.87573791173241,-74.67125965398779,-76.64894232197265,-78.81399513946289,-81.09450683273535,-721.887249484912
-38.69798208042334,0.03,0.05,0.67,0.7,0.0,0.03,-39.719078550479004,-40.855165955345214,-41.97860668617871,-43.06920071401025,-44.18648358495312,-45.30484950270019,-46.53846824076074,-47.91875831958203,-49.37192416423291,-437.6405177986655
-38.69798208042334,0.03,0.05,0.67,0.7,0.0,0.05,-39.719078550479004,-40.855165955345214,-41.97860668617871,-43.06920071401025,-44.18648358495312,-45.30484950270019,-46.53846824076074,-47.91875831958203,-49.37192416423291,-437.6405177986655
-38.69798208042334,0.03,0.05,0.67,0.7,0.0,0.07,-39.719078550479004,-40.855165955345214,-41.97860668617871,-43.06920071401025,-44.18648358495312,-45.30484950270019,-46.53846824076074,-47.91875831958203,-49.37192416423291,-437.6405177986655
-38.69798208042334,0.03,0.05,0.67,0.7,0.1,0.03,-39.719078550479004,-40.855165955345214,-41.97860668617871,-43.06920071401025,-44.18648358495312,-45.30484950270019,-46.53846824076074,-47.91875831958203,-49.37192416423291,-437.6405177986655
-38.69798208042334,0.03,0.05,0.67,0.7,0.1,0.05,-39.719078550479004,-40.855165955345214,-41.97860668617871,-43.06920071401025,-44.18648358495312,-45.30484950270019,-46.53846824076074,-47.91875831958203,-49.37192416423291,-437.6405177986655
-38.69798208042334,0.03,0.05,0.67,0.7,0.1,0.07,-39.719078550479004,-40.855165955345214,-41.97860668617871,-43.06920071401025,-44.18648358495312,-45.30484950270019,-46.53846824076074,-47.91875831958203,-49.37192416423291,-437.6405177986655
-38.69798208042334,0.03,0.05,0.67,0.7,0.2,0.03,-39.719078550479004,-40.855165955345214,-41.97860668617871,-43.06920071401025,-44.18648358495312,-45.30484950270019,-46.53846824076074,-47.91875831958203,-49.37192416423291,-437.6405177986655
-38.69798208042334,0.03,0.05,0.67,0.7,0.2,0.05,-39.719078550479004,-40.855165955345214,-41.97860668617871,-43.06920071401025,-44.18648358495312,-45.30484950270019,-46.53846824076074,-47.91875831958203,-49.37192416423291,-437.6405177986655
-38.69798208042334,0.03,0.05,0.67,0.7,0.2,0.07,-39.719078550479004,-40.855165955345214,-41.97860668617871,-43.06920071401025,-44.18648358495312,-45.30484950270019,-46.53846824076074,-47.91875831958203,-49.37192416423291,-437.6405177986655
-38.69798208042334,0.03,0.05,0.67,0.7,0.3,0.03,-39.719078550479004,-40.855165955345214,-41.97860668617871,-43.06920071401025,-44.18648358495312,-45.30484950270019,-46.53846824076074,-47.91875831958203,-49.37192416423291,-437.6405177986655
-38.69798208042334,0.03,0.05,0.67,0.7,0.3,0.05,-39.719078550479004,-40.855165955345214,-41.97860668617871,-43.06920071401025,-44.18648358495312,-45.30484950270019,-46.53846824076074,-47.91875831958203,-49.37192416423291,-437.6405177986655
-38.69798208042334,0.03,0.05,0.67,0.7,0.3,0.07,-39.719078550479004,-40.855165955345214,-41.97860668617871,-43.06920071401025,-44.18648358495312,-45.30484950270019,-46.53846824076074,-47.91875831958203,-49.37192416423291,-437.6405177986655
-38.69798208042334,0.03,0.05,0.67,0.7,0.4,0.03,-39.719078550479004,-40.855165955345214,-41.97860668617871,-43.06920071401025,-44.18648358495312,-45.30484950270019,-46.53846824076074,-47.91875831958203,-49.37192416423291,-437.6405177986655
-38.69798208042334,0.03,0.05,0.67,0.7,0.4,0.05,-39.719078550479004,-40.855165955345214,-41.97860668617871,-43.06920071401025,-44.18648358495312,-45.30484950270019,-46.53846824076074,-47.91875831958203,-49.37192416423291,-437.6405177986655
-38.69798208042334,0.03,0.05,0.67,0.7,0.4,0.07,-39.719078550479004,-40.855165955345214,-41.97860668617871,-43.06920071401025,-44.18648358495312,-45.30484950270019,-46.53846824076074,-47.91875831958203,-49.37192416423291,-437.6405177986655
-47.16103812907031,0.03,0.05,0.67,0.85,0.0,0.03,-48.41099375075781,-49.80209890825,-51.18110462801807,-52.512367009319334,-53.87726068588233,-55.25516877964453,-56.770763597722166,-58.450559093073245,-60.21799474569824,-533.6393493274361
-47.16103812907031,0.03,0.05,0.67,0.85,0.0,0.05,-48.41099375075781,-49.80209890825,-51.18110462801807,-52.512367009319334,-53.87726068588233,-55.25516877964453,-56.770763597722166,-58.450559093073245,-60.21799474569824,-533.6393493274361
-47.16103812907031,0.03,0.05,0.67,0.85,0.0,0.07,-48.41099375075781,-49.80209890825,-51.18110462801807,-52.512367009319334,-53.87726068588233,-55.25516877964453,-56.770763597722166,-58.450559093073245,-60.21799474569824,-533.6393493274361
-47.16103812907031,0.03,0.05,0.67,0.85,0.1,0.03,-48.41099375075781,-49.80209890825,-51.18110462801807,-52.512367009319334,-53.87726068588233,-55.25516877964453,-56.770763597722166,-58.450559093073245,-60.21799474569824,-533.6393493274361
-47.16103812907031,0.03,0.05,0.67,0.85,0.1,0.05,-48.41099375075781,-49.80209890825,-51.18110462801807,-52.512367009319334,-53.87726068588233,-55.25516877964453,-56.770763597722166,-58.450559093073245,-60.21799474569824,-533.6393493274361
-47.16103812907031,0.03,0.05,0.67,0.85,0.1,0.07,-48.41099375075781,-49.80209890825,-51.18110462801807,-52.512367009319334,-53.87726068588233,-55.25516877964453,-56.770763597722166,-58.450559093073245,-60.21799474569824,-533.6393493274361
-47.16103812907031,0.03,0.05,0.67,0.85,0.2,0.03,-48.41099375075781,-49.80209890825,-51.18110462801807,-52.512367009319334,-53.87726068588233,-55.25516877964453,-56.770763597722166,-58.450559093073245,-60.21799474569824,-533.6393493274361
-47.16103812907031,0.03,0.05,0.67,0.85,0.2,0.05,-48.41099375075781,-49.80209890825,-51.18110462801807,-52.512367009319334,-53.87726068588233,-55.25516877964453,-56.770763597722166,-58.450559093073245,-60.21799474569824,-533.6393493274361
-47.16103812907031,0.03,0.05,0.67,0.85,0.2,0.07,-48.41099375075781,-49.80209890825,-51.18110462801807,-52.512367009319334,-53.87726068588233,-55.25516877964453,-56.770763597722166,-58.450559093073245,-60.21799474569824,-533.6393493274361
-47.16103812907031,0.03,0.05,0.67,0.85,0.3,0.03,-48.41099375075781,-49.80209890825,-51.18110462801807,-52.512367009319334,-53.87726068588233,-55.25516877964453,-56.770763597722166,-58.450559093073245,-60.21799474569824,-533.6393493274361
-47.16103812907031,0.03,0.05,0.67,0.85,0.3,0.05,-48.41099375075781,-49.80209890825,-51.18110462801807,-52.512367009319334,-53.87726068588233,-55.25516877964453,-56.770763597722166,-58.450559093073245,-60.21799474569824,-533.6393493274361
-47.16103812907031,0.03,0.05,0.67,0.85,0.3,0.07,-48.41099375075781,-49.80209890825,-51.18110462801807,-52.512367009319334,-53.87726068588233,-55.25516877964453,-56.770763597722166,-58.450559093073245,-60.21799474569824,-533.6393493274361
-47.16103812907031,0.03,0.05,0.67,0.85,0.4,0.03,-48.41099375075781,-49.80209890825,-51.18110462801807,-52.512367009319334,-53.87726068588233,-55.25516877964453,-56.770763597722166,-58.450559093073245,-60.21799474569824,-533.6393493274361
-47.16103812907031,0.03,0.05,0.67,0.85,0.4,0.05,-48.41099375075781,-49.80209890825,-51.18110462801807,-52.512367009319334,-53.87726068588233,-55.25516877964453,-56.770763597722166,-58.450559093073245,-60.21799474569824,-533.6393493274361
-47.16103812907031,0.03,0.05,0.67,0.85,0.4,0.07,-48.41099375075781,-49.80209890825,-51.18110462801807,-52.512367009319334,-53.87726068588233,-55.25516877964453,-56.770763597722166,-58.450559093073245,-60.21799474569824,-533.6393493274361
-55.56910370688135,0.03,0.05,0.67,1.0,0.0,0.03,-57.03636074335303,-58.681427599944335,-60.31190352188818,-61.88646284956494,-63.49378910337988,-65.11006679227881,-66.89607194575635,-68.86940291734082,-70.96360489908349,-628.8181940794713
-55.56910370688135,0.03,0.05,0.67,1.0,0.0,0.05,-57.03636074335303,-58.681427599944335,-60.31190352188818,-61.88646284956494,-63.49378910337988,-65.11006679227881,-66.89607194575635,-68.86940291734082,-70.96360489908349,-628.8181940794713
-55.56910370688135,0.03,0.05,0.67,1.0,0.0,0.07,-57.03636074335303,-58.681427599944335,-60.31190352188818,-61.88646284956494,-63.49378910337988,-65.11006679227881,-66.89607194575635,-68.86940291734082,-70.96360489908349,-628.8181940794713
-55.56910370688135,0.03,0.05,0.67,1.0,0.1,0.03,-57.03636074335303,-58.681427599944335,-60.31190352188818,-61.88646284956494,-63.49378910337988,-65.11006679227881,-66.89607194575635,-68.86940291734082,-70.96360489908349,-628.8181940794713
-55.56910370688135,0.03,0.05,0.67,1.0,0.1,0.05,-57.03636074335303,-58.681427599944335,-60.31190352188818,-61.88646284956494,-63.49378910337988,-65.11006679227881,-66.89607194575635,-68.86940291734082,-70.96360489908349,-628.8181940794713
-55.56910370688135,0.03,0.05,0.67,1.0,0.1,0.07,-57.03636074335303,-58.681427599944335,-60.31190352188818,-61.88646284956494,-63.49378910337988,-65.11006679227881,-66.89607194575635,-68.86940291734082,-70.96360489908349,-628.8181940794713
-55.56910370688135,0.03,0.05,0.67,1.0,0.2,0.03,-57.03636074335303,-58.681427599944335,-60.31190352188818,-61.88646284956494,-63.49378910337988,-65.11006679227881,-66.89607194575635,-68.86940291734082,-70.96360489908349,-628.8181940794713
-55.56910370688135,0.03,0.05,0.67,1.0,0.2,0.05,-57.03636074335303,-58.681427599944335,-60.31190352188818,-61.88646284956494,-63.49378910337988,-65.11006679227881,-66.89607194575635,-68.86940291734082,-70.96360489908349,-628.8181940794713
-55.56910370688135,0.03,0.05,0.67,1.0,0.2,0.07,-57.03636074335303,-58.681427599944335,-60.31190352188818,-61.88646284956494,-63.49378910337988,-65.11006679227881,-66.89607194575635,-68.86940291734082,-70.96360489908349,-628.8181940794713
-55.56910370688135,0.03,0.05,0.67,1.0,0.3,0.03,-57.03636074335303,-58.681427599944335,-60.31190352188818,-61.88646284956494,-63.49378910337988,-65.11006679227881,-66.89607194575635,-68.86940291734082,-70.96360489908349,-628.8181940794713
-55.56910370688135,0.03,0.05,0.67,1.0,0.3,0.05,-57.03636074335303,-58.681427599944335,-60.31190352188818,-61.88646284956494,-63.49378910337988,-65.11006679227881,-66.89607194575635,-68.86940291734082,-70.96360489908349,-628.8181940794713
-55.56910370688135,0.03,0.05,0.67,1.0,0.3,0.07,-57.03636074335303,-58.681427599944335,-60.31190352188818,-61.88646284956494,-63.49378910337988,-65.11006679227881,-66.89607194575635,-68.86940291734082,-70.96360489908349,-628.8181940794713
-55.56910370688135,0.03,0.05,0.67,1.0,0.4,0.03,-57.03636074335303,-58.681427599944335,-60.31190352188818,-61.88646284956494,-63.49378910337988,-65.11006679227881,-66.89607194575635,-68.86940291734082,-70.96360489908349,-628.8181940794713
-55.56910370688135,0.03,0.05,0.67,1.0,0.4,0.05,-57.03636074335303,-58.681427599944335,-60.31190352188818,-61.88646284956494,-63.49378910337988,-65.11006679227881,-66.89607194575635,-68.86940291734082,-70.96360489908349,-628.8181940794713
-55.56910370688135,0.03,0.05,0.67,1.0,0.4,0.07,-57.03636074335303,-58.681427599944335,-60.31190352188818,-61.88646284956494,-63.49378910337988,-65.11006679227881,-66.89607194575635,-68.86940291734082,-70.96360489908349,-628.8181940794713
-42.112136511094235,0.04,0.03,0.5,0.7,0.0,0.03,-43.04497019230469,-44.08189759890576,-45.07161733015234,-46.01435793152783,-46.98298681426807,-47.94687870674707,-49.01723360699365,-50.23954900166113,-51.525510616946775,-466.0371383106017
-42.112136511094235,0.04,0.03,0.5,0.7,0.0,0.05,-43.04497019230469,-44.08189759890576,-45.07161733015234,-46.01435793152783,-46.98298681426807,-47.94687870674707,-49.01723360699365,-50.23954900166113,-51.525510616946775,-466.0371383106017
-42.112136511094235,0.04,0.03,0.5,0.7,0.0,0.07,-43.04497019230469,-44.08189759890576,-45.07161733015234,-46.01435793152783,-46.98298681426807,-47.94687870674707,-49.01723360699365,-50.23954900166113,-51.525510616946775,-466.0371383106017
-42.112136511094235,0.04,0.03,0.5,0.7,0.1,0.03,-43.04497019230469,-44.08189759890576,-45.07161733015234,-46.01435793152783,-46.98298681426807,-47.94687870674707,-49.01723360699365,-50.23954900166113,-51.525510616946775,-466.0371383106017
-42.112136511094235,0.04,0.03,0.5,0.7,0.1,0.05,-43.04497019230469,-44.08189759890576,-45.07161733015234,-46.01435793152783,-46.98298681426807,-47.94687870674707,-49.01723360699365,-50.23954900166113,-51.525510616946775,-466.0371383106017
-42.112136511094235,0.04,0.03,0.5,0.7,0.1,0.07,-43.04497019230469,-44.08189759890576,-45.07161733015234,-46.01435793152783,-46.98298681426807,-47.94687870674707,-49.01723360699365,-50.23954900166113,-51.525510616946775,-466.0371383106017
-42.112136511094235,0.04,0.03,0.5,0.7,0.2,0.03,-43.04497019230469,-44.08189759890576,-45.07161733015234,-46.01435793152783,-46.98298681426807,-47.94687870674707,-49.01723360699365,-50.23954900166113,-51.525510616946775,-466.0371383106017
-42.112136511094235,0.04,0.03,0.5,0.7,0.2,0.05,-43.04497019230469,-44.08189759890576,-45.07161733015234,-46.01435793152783,-46.98298681426807,-47.94687870674707,-49.01723360699365,-50.23954900166113,-51.525510616946775,-466.0371383106017
-42.112136511094235,0.04,0.03,0.5,0.7,0.2,0.07,-43.04497019230469,-44.08189759890576,-45.07161733015234,-46.01435793152783,-46.98298681426807,-47.94687870674707,-49.01723360699365,-50.23954900166113,-51.525510616946775,-466.0371383106017
-42.112136511094235,0.04,0.03,0.5,0.7,0.3,0.03,-43.04497019230469,-44.08189759890576,-45.07161733015234,-46.01435793152783,-46.98298681426807,-47.94687870674707,-49.01723360699365,-50.23954900166113,-51.525510616946775,-466.0371383106017
-42.112136511094235,0.04,0.03,0.5,0.7,0.3,0.05,-43.04497019230469,-44.08189759890576,-45.07161733015234,-46.01435793152783,-46.98298681426807,-47.94687870674707,-49.01723360699365,-50.23954900166113,-51.525510616946775,-466.0371383106017
-42.112136511094235,0.04,0.03,0.5,0.7,0.3,0.07,-43.04497019230469,-44.08189759890576,-45.07161733015234,-46.01435793152783,-46.98298681426807,-47.94687870674707,-49.01723360699365,-50.23954900166113,-51.525510616946775,-466.0371383106017
-42.112136511094235,0.04,0.03,0.5,0.7,0.4,0.03,-43.04497019230469,-44.08189759890576,-45.07161733015234,-46.01435793152783,-46.98298681426807,-47.94687870674707,-49.01723360699365,-50.23954900166113,-51.525510616946775,-466.0371383106017
-42.112136511094235,0.04,0.03,0.5,0.7,0.4,0.05,-43.04497019230469,-44.08189759890576,-45.07161733015234,-46.01435793152783,-46.98298681426807,-47.94687870674707,-49.01723360699365,-50.23954900166113,-51.525510616946775,-466.0371383106017
-42.112136511094235,0.04,0.03,0.5,0.7,0.4,0.07,-43.04497019230469,-44.08189759890576,-45.07161733015234,-46.01435793152783,-46.98298681426807,-47.94687870674707,-49.01723360699365,-50.23954900166113,-51.525510616946775,-466.0371383106017
-51.313905596970706,0.04,0.03,0.5,0.85,0.0,0.03,-52.45188963722315,-53.72225130785498,-54.93682031304883,-56.08496959771533,-57.26800051328613,-58.456787839562985,-59.772777294577146,-61.25888046500977,-62.82071972086328,-568.0870022861124
-51.313905596970706,0.04,0.03,0.5,0.85,0.0,0.05,-52.45188963722315,-53.72225130785498,-54.93682031304883,-56.08496959771533,-57.26800051328613,-58.456787839562985,-59.772777294577146,-61.25888046500977,-62.82071972086328,-568.0870022861124
-51.313905596970706,0.04,0.03,0.5,0.85,0.0,0.07,-52.45188963722315,-53.72225130785498,-54.93682031304883,-56.08496959771533,-57.26800051328613,-58.456787839562985,-59.772777294577146,-61.25888046500977,-62.82071972086328,-568.0870022861124
-51.313905596970706,0.04,0.03,0.5,0.85,0.1,0.03,-52.45188963722315,-53.72225130785498,-54.93682031304883,-56.08496959771533,-57.26800051328613,-58.456787839562985,-59.772777294577146,-61.25888046500977,-62.82071972086328,-568.0870022861124
-51.313905596970706,0.04,0.03,0.5,0.85,0.1,0.05,-52.45188963722315,-53.72225130785498,-54.93682031304883,-56.08496959771533,-57.26800051328613,-58.456787839562985,-59.772777294577146,-61.25888046500977,-62.82071972086328,-568.0870022861124
-51.313905596970706,0.04,0.03,0.5,0.85,0.1,0.07,-52.45188963722315,-53.72225130785498,-54.93682031304883,-56.08496959771533,-57.26800051328613,-58.456787839562985,-59.772777294577146,-61.25888046500977,-62.82071972086328,-568.0870022861124
-51.313905596970706,0.04,0.03,0.5,0.85,0.2,0.03,-52.45188963722315,-53.72225130785498,-54.93682031304883,-56.08496959771533,-57.26800051328613,-58.456787839562985,-59.772777294577146,-61.25888046500977,-62.82071972086328,-568.0870022861124
-51.313905596970706,0.04,0.03,0.5,0.85,0.2,0.05,-52.45188963722315,-53.72225130785498,-54.93682031304883,-56.08496959771533,-57.26800051328613,-58.456787839562985,-59.772777294577146,-61.25888046500977,-62.82071972086328,-568.0870022861124
-51.313905596970706,0.04,0.03,0.5,0.85,0.2,0.07,-52.45188963722315,-53.72225130785498,-54.93682031304883,-56.08496959771533,-57.26800051328613,-58.456787839562985,-59.772777294577146,-61.25888046500977,-62.82071972086328,-568.0870022861124
-51.313905596970706,0.04,0.03,0.5,0.85,0.3,0.03,-52.45188963722315,-53.72225130785498,-54.93682031304883,-56.08496959771533,-57.26800051328613,-58.456787839562985,-59.772777294577146,-61.25888046500977,-62.82071972086328,-568.0870022861124
-51.313905596970706,0.04,0.03,0.5,0.85,0.3,0.05,-52.45188963722315,-53.72225130785498,-54.93682031304883,-56.08496959771533,-57.26800051328613,-58.456787839562985,-59.772777294577146,-61.25888046500977,-62.82071972086328,-568.0870022861124
-51.313905596970706,0.04,0.03,0.5,0.85,0.3,0.07,-52.45188963722315,-53.72225130785498,-54.93682031304883,-56.08496959771533,-57.26800051328613,-58.456787839562985,-59.772777294577146,-61.25888046500977,-62.82071972086328,-568.0870022861124
-51.313905596970706,0.04,0.03,0.5,0.85,0.4,0.03,-52.45188963722315,-53.72225130785498,-54.93682031304883,-56.08496959771533,-57.26800051328613,-58.456787839562985,-59.772777294577146,-61.25888046500977,-62.82071972086328,-568.0870022861124
-51.313905596970706,0.04,0.03,0.5,0.85,0.4,0.05,-52.45188963722315,-53.72225130785498,-54.93682031304883,-56.08496959771533,-57.26800051328613,-58.456787839562985,-59.772777294577146,-61.25888046500977,-62.82071972086328,-568.0870022861124
-51.313905596970706,0.04,0.03,0.5,0.85,0.4,0.07,-52.45188963722315,-53.72225130785498,-54.93682031304883,-56.08496959771533,-57.26800051328613,-58.456787839562985,-59.772777294577146,-61.25888046500977,-62.82071972086328,-568.0870022861124
-60.4795688634292,0.04,0.03,0.5,1.0,0.0,0.03,-61.81157512670801,-63.31406394702149,-64.7503856647671,-66.11086722755664,-67.5010873791538,-68.89509245662403,-70.45126702692187,-72.19729878245556,-74.05020878452636,-669.561415259164
-60.4795688634292,0.04,0.03,0.5,1.0,0.0,0.05,-61.81157512670801,-63.31406394702149,-64.7503856647671,-66.11086722755664,-67.5010873791538,-68.89509245662403,-70.45126702692187,-72.19729878245556,-74.05020878452636,-669.561415259164
-60.4795688634292,0.04,0.03,0.5,1.0,0.0,0.07,-61.81157512670801,-63.31406394702149,-64.7503856647671,-66.11086722755664,-67.5010873791538,-68.89509245662403,-70.45126702692187,-72.19729878245556,-74.05020878452636,-669.561415259164
-60.4795688634292,0.04,0.03,0.5,1.0,0.1,0.03,-61.81157512670801,-63.31406394702149,-64.7503856647671,-66.11086722755664,-67.5010873791538,-68.89509245662403,-70.45126702692187,-72.19729878245556,-74.05020878452636,-669.561415259164
-60.4795688634292,0.04,0.03,0.5,1.0,0.1,0.05,-61.81157512670801,-63.31406394702149,-64.7503856647671,-66.11086722755664,-67.5010873791538,-68.89509245662403,-70.45126702692187,-72.19729878245556,-74.05020878452636,-669.561415259164
-60.4795688634292,0.04,0.03,0.5,1.0,0.1,0.07,-61.81157512670801,-63.31406394702149,-64.7503856647671,-66.11086722755664,-67.5010873791538,-68.89509245662403,-70.45126702692187,-72.19729878245556,-74.05020878452636,-669.561415259164
-60.4795688634292,0.04,0.03,0.5,1.0,0.2,0.03,-61.81157512670801,-63.31406394702149,-64.7503856647671,-66.11086722755664,-67.5010873791538,-68.89509245662403,-70.45126702692187,-72.19729878245556,-74.05020878452636,-669.561415259164
-60.4795688634292,0.04,0.03,0.5,1.0,0.2,0.05,-61.81157512670801,-63.31406394702149,-64.7503856647671,-66.11086722755664,-67.5010873791538,-68.89509245662403,-70.45126702692187,-72.19729878245556,-74.05020878452636,-669.561415259164
-60.4795688634292,0.04,0.03,0.5,1.0,0.2,0.07,-61.81157512670801,-63.31406394702149,-64.7503856647671,-66.11086722755664,-67.5010873791538,-68.89509245662403,-70.45126702692187,-72.19729878245556,-74.05020878452636,-669.561415259164
-60.4795688634292,0.04,0.03,0.5,1.0,0.3,0.03,-61.81157512670801,-63.31406394702149,-64.7503856647671,-66.11086722755664,-67.5010873791538,-68.89509245662403,-70.45126702692187,-72.19729878245556,-74.05020878452636,-669.561415259164
-60.4795688634292,0.04,0.03,0.5,1.0,0.3,0.05,-61.81157512670801,-63.31406394702149,-64.7503856647671,-66.11086722755664,-67.5010873791538,-68.89509245662403,-70.45126702692187,-72.19729878245556,-74.05020878452636,-669.561415259164
-60.4795688634292,0.04,0.03,0.5,1.0,0.3,0.07,-61.81157512670801,-63.31406394702149,-64.7503856647671,-66.11086722755664,-67.5010873791538,-68.89509245662403,-70.45126702692187,-72.19729878245556,-74.05020878452636,-669.561415259164
-60.4795688634292,0.04,0.03,0.5,1.0,0.4,0.03,-61.81157512670801,-63.31406394702149,-64.7503856647671,-66.11086722755664,-67.5010873791538,-68.89509245662403,-70.45126702692187,-72.19729878245556,-74.05020878452636,-669.561415259164
-60.4795688634292,0.04,0.03,0.5,1.0,0.4,0.05,-61.81157512670801,-63.31406394702149,-64.7503856647671,-66.11086722755664,-67.5010873791538,-68.89509245662403,-70.45126702692187,-72.19729878245556,-74.05020878452636,-669.561415259164
-60.4795688634292,0.04,0.03,0.5,1.0,0.4,0.07,-61.81157512670801,-63.31406394702149,-64.7503856647671,-66.11086722755664,-67.5010873791538,-68.89509245662403,-70.45126702692187,-72.19729878245556,-74.05020878452636,-669.561415259164
