2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,Total,match_rt,phaseout_rt,phaseout_start,takeup_rt,leakage,roi
36.20365424272927,38.59485197222618,41.16916475659805,43.78200505498279,46.51965012949675,49.07736382106809,52.191115648446825,55.33306240166833,58.38290468046042,61.86146553338484,483.11523824106155,0.03,0.03,0.5,0.85,0.3,0.03
36.28600719105354,39.40724223580381,42.71687149306277,46.128134499632864,49.79017138170827,53.57141174799297,57.79515230716992,62.13330442666515,67.02398946484357,71.61100514753629,526.4632898954691,0.03,0.03,0.5,0.85,0.3,0.05
36.24343489972729,40.11899572447022,44.31283608489478,48.711475663551624,53.48830189874427,58.63033952940036,64.1980401351131,70.25617624723239,76.74909356256973,83.50692884946405,576.2156225951678,0.03,0.03,0.5,0.85,0.3,0.07
34.00061778302956,36.43527941475698,38.622635420902654,41.18296647335482,43.77249110215509,46.0519176310831,49.085672858404074,51.88300844602556,54.8108895038062,58.16385620015592,454.0093348336739,0.03,0.03,0.5,0.85,0.4,0.03
34.077384307996915,37.0447264835994,40.1173665930384,43.33677483335258,46.953468723272735,50.50860099927388,54.34760862802955,58.53290144583879,62.99033937465137,67.70283007634325,495.6120014653968,0.03,0.03,0.5,0.85,0.4,0.05
34.084629513024154,37.70979320830524,41.69069650756131,45.861206213936015,50.30331492470941,55.02461365910799,60.36584509613335,66.04565719473487,72.04223368466441,78.58806874364429,541.716058745821,0.03,0.03,0.5,0.85,0.4,0.07
50.17669898284749,53.5123120655865,56.948032898423115,60.49709191213776,64.2659131348376,68.04062489793043,72.12163692350933,76.33168809087992,80.8086064375937,85.42362792558811,668.126233269334,0.03,0.03,0.5,1.0,0.0,0.03
50.17669898284749,54.51584604524345,59.07198981837465,63.86620733605534,69.0134261681938,74.31083184565122,80.06616671657476,86.11587711206876,92.60863867165963,99.42983390010922,729.1755165967783,0.03,0.03,0.5,1.0,0.0,0.05
50.17669898284749,55.5193800249004,61.23608809751246,67.36323229110027,74.032567016813,81.06158107703766,88.77568503107122,97.03638504291152,106.01589969990277,115.62777597376252,796.8452932378593,0.03,0.03,0.5,1.0,0.0,0.07
47.667864033705115,50.836696462307174,54.100631253501966,57.472237316530865,61.052617478095726,64.63859365303391,68.51555507733386,72.51510368633592,76.76817611571403,81.1524465293087,634.7199216058673,0.03,0.03,0.5,1.0,0.1,0.03
47.667864033705115,51.79005374298128,56.11839032745591,60.67289696925257,65.56275485978412,70.59529025336866,76.06285838074601,81.81008325646533,87.97820673807665,94.45834220510375,692.7167407669394,0.03,0.03,0.5,1.0,0.1,0.05
47.667864033705115,52.74341102365538,58.174283692636834,63.99507067654526,70.33093866597235,77.00850202318577,84.33690077951766,92.18456579076596,100.71510471490764,109.8463871750744,757.0030285759664,0.03,0.03,0.5,1.0,0.1,0.07
45.15902908456275,48.16108085902785,51.25322960858081,54.44738272092398,57.83932182135384,61.2365624081374,64.90947323115839,68.69851928179193,72.72774579383433,76.8812651330293,601.3136099424006,0.03,0.03,0.5,1.0,0.2,0.03
45.15902908456275,49.06426144071911,53.164790836537186,57.4795866024498,62.112083551374425,66.8797486610861,72.05955004491727,77.5042894008619,83.34777480449368,89.4868505100983,656.2579649371005,0.03,0.03,0.5,1.0,0.2,0.05
45.15902908456275,49.96744202241037,55.11247928776121,60.62690906199025,66.6293103151317,72.95542296933388,79.8981165279641,87.33274653862037,95.41430972991249,104.06499837638628,717.1607639140734,0.03,0.03,0.5,1.0,0.2,0.07
42.650194135420364,45.48546525574852,48.40582796365965,51.42252812531709,54.62602616461197,57.83453116324086,61.30339138498293,64.88193487724793,68.68731547195465,72.61008373674989,567.9072982789339,0.03,0.03,0.5,1.0,0.3,0.03
42.650194135420364,46.33846913845693,50.211191345618445,54.28627623564704,58.66141224296473,63.164207068803535,68.05624170908854,73.19849554525845,78.71734287091068,84.51535881509282,619.7991891072616,0.03,0.03,0.5,1.0,0.3,0.05
42.650194135420364,47.191473021165336,52.05067488288559,57.25874744743523,62.927681964291054,68.90234391548199,75.45933227641054,82.4809272864748,90.11351474491735,98.28360957769814,677.3184992521803,0.03,0.03,0.5,1.0,0.3,0.07
40.141359186277995,42.8098496524692,45.55842631873849,48.39767352971021,51.41273050787008,54.43249991834435,57.69730953880746,61.06535047270393,64.64688515007497,68.33890234047047,534.5009866154671,0.03,0.03,0.5,1.0,0.4,0.03
40.141359186277995,43.61267683619476,47.25759185469971,51.092965868844274,55.210740934555034,59.44866547652097,64.0529333732598,68.89270168965501,74.0869109373277,79.54386712008737,583.3404132774226,0.03,0.03,0.5,1.0,0.4,0.05
40.141359186277995,44.41550401992032,48.98887047800996,53.89058583288022,59.226053613450404,64.84926486163012,71.02054802485698,77.62910803432922,84.81271975992222,92.50222077901002,637.4762345902874,0.03,0.03,0.5,1.0,0.4,0.07
33.56043758973825,35.36901944332818,37.81613611977825,39.69966462759074,42.207898022876265,44.44679200127172,46.97339284650418,49.394059544426696,52.2915252089979,55.09854379303777,436.8574691975499,0.03,0.05,0.5,0.7,0.0,0.03
33.63749758946095,36.13604344886269,39.114967869347474,42.26861936120017,45.31481568937698,48.86064178246081,52.08739145284308,56.064460807871285,60.09519003987202,64.3503267493426,477.929954790638,0.03,0.05,0.5,0.7,0.0,0.05
33.47558133539153,36.89084822493693,40.54319683398831,44.576387286763435,48.76083461972759,53.20134520185424,58.135263583111424,62.96158245112959,69.10651907249456,75.22116913971868,522.8727277491163,0.03,0.05,0.5,0.7,0.0,0.07
31.764913115533844,33.61163689078916,35.85251770663906,37.92291382007586,40.17487473693755,42.247915238031894,44.65205747794378,46.97690412594886,49.52297251697649,52.36256684408397,415.08927247296043,0.03,0.05,0.5,0.7,0.1,0.03
31.655635469964412,34.38488988038338,37.2394868579824,40.0060828550304,43.01759868470849,46.424092170107215,49.648350194389366,53.248553932264585,56.83825668525499,60.88369201511769,453.346638745203,0.03,0.05,0.5,0.7,0.1,0.05
31.650149900643722,35.12350056738291,38.42037243949975,42.159944138529426,46.26657314739935,50.40172593792469,54.839572191644834,59.850967469897185,65.43643168390302,71.37895306767211,495.528190544497,0.03,0.05,0.5,0.7,0.1,0.07
30.199143181449926,31.92076815337683,33.95590461768998,36.111889397996606,37.87670429784555,39.976628143574985,42.41641273212867,44.385880308239365,47.40006382799797,49.69069718192973,393.93409184222963,0.03,0.05,0.5,0.7,0.2,0.03
30.16620964939837,32.78390476551197,35.14941201418131,38.01884859942191,40.791695642315275,43.675703707041116,46.855407406673066,50.20016699857929,53.87731343612985,57.77203137593233,429.2906935951845,0.03,0.05,0.5,0.7,0.2,0.05
30.092669539066843,33.13168104951757,36.70413027415067,40.187376032476266,43.7294592647699,47.880885031997934,52.15293923144651,56.81618222019222,61.76140034282744,67.40960883064938,469.86633181709465,0.03,0.05,0.5,0.7,0.2,0.07
28.34984102111653,29.932799674107994,32.100664062200536,34.13478589242194,35.914389114363274,37.82785391060529,39.96467649160125,42.01233877267346,44.54050792576234,46.86704174965792,371.64489861451057,0.03,0.05,0.5,0.7,0.3,0.03
28.512583377384257,30.77459950471127,33.25832417187662,36.04232718985104,38.64512848590962,41.43894642780304,44.46098414913284,47.661430002183636,51.03016214014124,54.58136786373542,406.40585331272905,0.03,0.05,0.5,0.7,0.3,0.05
28.451654103519495,31.30147177117432,34.491303346591124,37.92714702807504,41.547940103461585,45.23136667492018,49.19173020420824,53.65199389543253,58.46723995125914,63.72193568759165,443.98378276623333,0.03,0.05,0.5,0.7,0.3,0.07
26.727719814618766,28.405300846438116,30.219194561220675,32.00016760818039,33.79662988090726,35.6618848312623,37.50913320716562,39.54476243877693,41.90453113879936,44.21337526774332,349.98269959511276,0.03,0.05,0.5,0.7,0.4,0.03
26.955066240284296,29.000444519184875,31.275499564441702,33.77634922692978,36.35197448343807,38.773274377821245,41.679830588784945,44.92488316853455,48.05503307581351,51.420486538645854,382.21284178387884,0.03,0.05,0.5,0.7,0.4,0.05
26.849166483240936,29.622989596519247,32.555715022396264,35.76510436379729,39.01511143125056,42.55650395973312,46.683045435256986,50.58873958489963,54.89785689496543,59.961949596713254,418.49618236877274,0.03,0.05,0.5,0.7,0.4,0.07
40.55847799585187,43.13384212384591,45.84662310141811,48.48752816699032,51.22734551613121,54.06868228776605,57.13753677891047,60.03458642634897,63.24543883372091,66.66068075210397,530.4007419830879,0.03,0.05,0.5,0.85,0.0,0.03
40.53916054839037,43.87520213980556,47.54467421489738,51.33874229774075,55.04547535593405,59.271700824222215,63.4186442698404,67.76060841314032,72.85464200601061,78.11895669301617,579.7678067629979,0.03,0.05,0.5,0.85,0.0,0.05
40.485409978026915,44.87540454503739,49.27628312745359,54.1388091458531,59.066156899755775,64.71192056184758,70.41545819876231,76.64028709553429,83.7691248170122,91.08546987120576,634.4643242404888,0.03,0.05,0.5,0.85,0.0,0.07
38.48826270546919,41.02626983222943,43.56246225204393,46.12713764153352,48.65825703530584,51.55437524258182,54.15375464242035,57.136034111950615,60.029521265990766,63.769160631380586,504.505235360906,0.03,0.05,0.5,0.85,0.1,0.03
38.81746485043402,41.805078180634375,45.15306933475148,48.61995278083485,52.405398692610234,56.089320897923294,60.374114141459785,64.66466539736845,69.08881202211813,74.25330215433858,551.2711784524731,0.03,0.05,0.5,0.85,0.1,0.05
38.68051590868622,42.39626904766164,46.92529831636331,51.3604862914769,56.28491782943978,61.361480077674315,66.90212384117885,72.8840444015762,79.55661220171231,86.24714071987381,602.5988886356433,0.03,0.05,0.5,0.85,0.1,0.07
36.367206627728166,38.80714813383146,41.129393064285296,43.675232059228776,46.17102910878823,48.66275966993078,51.20536825408327,54.0919581323284,56.93442244946203,60.22919055750803,477.2737080571744,0.03,0.05,0.5,0.85,0.2,0.03
36.6783702660606,39.547710902707756,42.65106335605222,46.17291711355058,49.697514718647355,53.33095020696127,57.07367970333193,61.212954721315384,65.5985469739844,70.18805507318966,522.1517630358012,0.03,0.05,0.5,0.85,0.2,0.05
36.40270512146563,40.21291329765432,44.210806406070375,48.52279966101705,53.25488885904011,58.155037223814155,63.54686078663422,69.03096753920926,75.25792038811923,81.81574710030657,570.4106463833309,0.03,0.05,0.5,0.85,0.2,0.07
34.46550258108131,36.67555438533721,39.00386869852095,41.17478972897943,43.564506286641084,46.11284739513033,48.48098706807574,51.00204836139569,53.91189310947059,56.717112983612054,451.1091105982444,0.03,0.05,0.5,0.85,0.3,0.03
34.47719287025834,37.377176394555065,40.343013918318775,43.456502544339656,46.83839013636068,50.16670962944536,53.957539296032095,57.6930946671269,61.85836506024331,66.24826944558615,492.41625396226635,0.03,0.05,0.5,0.85,0.3,0.05
34.52154904088335,37.9585680537629,41.91452685285671,45.95169026210216,50.465670281848716,54.694381505620164,59.690143402216606,65.07741980852967,70.92414617729833,77.28172374793948,538.4798191330581,0.03,0.05,0.5,0.85,0.3,0.07
32.46520434858386,34.60203282015467,36.70261831416091,38.8120915252231,40.87260057015359,43.19553218906212,45.71103221282626,47.99035669809997,50.725345146512005,53.48851885951024,424.5653326842868,0.03,0.05,0.5,0.85,0.4,0.03
32.44964430797991,35.20465844090296,38.114852000189714,40.947752942039415,44.141775157543975,47.36670383733991,50.67988890918721,54.43411583642741,58.34322517927673,62.520938476185435,464.2035550870727,0.03,0.05,0.5,0.85,0.4,0.05
32.616133869068946,35.88690075645921,39.41859914256715,43.17909410652722,47.44198180052195,51.685727673920795,56.30647608095019,61.312200607449654,66.90220371677857,72.74599318744228,507.495310941686,0.03,0.05,0.5,0.85,0.4,0.07
47.79969641760484,50.780069886645975,53.90877305507756,57.07424016886601,60.375877281301115,63.6375879240309,67.10296402323061,70.70858400427846,74.6466329924124,78.71314497151346,624.7475707249614,0.03,0.05,0.5,1.0,0.0,0.03
47.79969641760484,51.736063814998076,55.92816807758018,60.27278040359533,64.8758293311442,69.57005512199217,74.60480633957056,79.92757771690006,85.74074807075061,91.85489846361686,682.310623757753,0.03,0.05,0.5,1.0,0.0,0.05
47.79969641760484,52.692057743350176,57.98580285721688,63.59301297935821,69.63393379528239,75.95874348524292,82.83210399068871,90.22288233038788,98.35527556152061,107.06725784015575,746.1407670008083,0.03,0.05,0.5,1.0,0.0,0.07
45.409711596724605,48.241066392313684,51.21333440232368,54.22052816042272,57.35708341723606,60.45570852782935,63.747815822069086,67.17315480406454,70.91430134279179,74.77748772293779,593.5101921887133,0.03,0.05,0.5,1.0,0.1,0.03
45.409711596724605,49.14926062424817,53.13175967370117,57.25914138341556,61.632037864587,66.09155236589257,70.87456602259203,75.93119883105504,81.45371066721309,87.262153540436,648.1950925698652,0.03,0.05,0.5,1.0,0.1,0.05
45.409711596724605,50.05745485618267,55.08651271435604,60.4133623303903,66.15223710551828,72.16080631098077,78.69049879115428,85.71173821386847,93.43751178344459,101.71389494814795,708.833728650768,0.03,0.05,0.5,1.0,0.1,0.07
43.01972677584436,45.70206289798138,48.5178957495698,51.36681615197941,54.33828955317101,57.273829131627814,60.392667620907545,63.637725603850626,67.18196969317117,70.84183047436213,562.2728136524653,0.03,0.05,0.5,1.0,0.2,0.03
43.01972677584436,46.56245743349827,50.33535126982217,54.2455023632358,58.388246398029786,62.61304960979295,67.14432570561351,71.93481994521005,77.16667326367556,82.66940861725517,614.0795613819777,0.03,0.05,0.5,1.0,0.2,0.05
43.01972677584436,47.422851969015156,52.1872225714952,57.23371168142238,62.670540415754154,68.36286913671863,74.54889359161984,81.2005940973491,88.51974800536856,96.36053205614017,671.5266903007275,0.03,0.05,0.5,1.0,0.2,0.07
40.62974195496412,43.16305940364907,45.822457096815924,48.51310414353611,51.31949568910595,54.091949735426255,57.03751941974602,60.1022964036367,63.44963804355055,66.90617322578643,531.0354351162172,0.03,0.05,0.5,1.0,0.3,0.03
40.62974195496412,43.97565424274836,47.538942865943156,51.23186334305602,55.14445493147258,59.13454685369334,63.41408538863499,67.93844105936503,72.87963586013802,78.07666369407434,579.9640301940899,0.03,0.05,0.5,1.0,0.3,0.05
40.62974195496412,44.788249081847646,49.28793242863435,54.05406103245447,59.188843725990026,64.56493196245648,70.4072883920854,76.68944998082969,83.60198422729252,91.00716916413239,634.219651950687,0.03,0.05,0.5,1.0,0.3,0.07
38.239757134083874,40.62405590931678,43.127018444062045,45.659392135092816,48.300701825040896,50.91007033922471,53.68237121858449,56.566867203422774,59.71730639392993,62.970515977210766,499.7980565799691,0.03,0.05,0.5,1.0,0.4,0.03
38.239757134083874,41.38885105199846,44.74253446206414,48.21822432287625,51.90066346491536,55.656044097593735,59.68384507165645,63.94206217352004,68.5925984566005,73.48391877089348,545.8484990062024,0.03,0.05,0.5,1.0,0.4,0.05
38.239757134083874,42.153646194680135,46.38864228577351,50.87441038348656,55.70714703622591,60.76699478819433,66.26568319255097,72.17830586431029,78.6842204492165,85.6538062721246,596.9126136006466,0.03,0.05,0.5,1.0,0.4,0.07
41.01656161191272,43.56904254819548,46.58010360849367,50.1376811425037,53.78039589034398,57.305191836854476,61.07456175056394,65.37267160297453,69.18608639414832,73.73328888627182,561.7555852722627,0.03,0.03,0.67,0.7,0.0,0.03
40.59281486349846,44.81518632121775,48.84164873823412,52.97608042574533,57.3867842892922,62.54726859142966,68.08779572127473,73.2769479771892,79.16018004476359,85.39790826914304,613.0826152417881,0.03,0.03,0.67,0.7,0.0,0.05
40.82858741079207,45.5485854857887,50.58453301954067,55.756357353967196,61.802644657512616,68.22294809277173,74.92889527104937,82.73828026706116,90.30311609689667,98.77832295649901,669.4922706118792,0.03,0.03,0.67,0.7,0.0,0.07
38.70942212539691,41.703789476455555,44.43750048980186,47.27722165579065,51.153870228660935,54.487656932521645,57.91811465739107,62.183435372044556,65.53697972988044,69.75117080385508,533.1591614717987,0.03,0.03,0.67,0.7,0.1,0.03
38.89561619855722,42.45414717249704,46.178745976007384,50.33539878410127,54.941313398852614,59.08303233879886,64.26170674769847,69.60844545215043,75.23023342129096,81.19073003757936,582.1793695275336,0.03,0.03,0.67,0.7,0.1,0.05
38.22757682688319,43.3822019952714,47.68699635192279,52.76203832711394,58.57331028350872,64.54091144603726,70.92611627123466,78.15978611027063,85.7283848852557,93.44659589052154,633.43391838802,0.03,0.03,0.67,0.7,0.1,0.07
36.52907672211285,39.466244146633144,42.46471132063796,45.25215208635367,48.62107989332725,51.659331776867816,55.08677444745824,59.04324366351703,62.55578937907745,66.13202000644237,506.8104234424278,0.03,0.03,0.67,0.7,0.2,0.03
36.61363013162645,40.1424710412348,43.82224343405559,47.31138474858804,51.802251841923976,56.3212733019436,60.925075930008035,66.21239185731773,71.2435390028803,77.01177493262861,551.4060362222071,0.03,0.03,0.67,0.7,0.2,0.05
36.790782996671425,40.86842943570133,45.46596842065934,49.92049996657103,55.435089830873245,61.220154330686995,67.6779352259085,74.02322253359938,81.33310956921794,89.38407867686598,602.119270986755,0.03,0.03,0.67,0.7,0.2,0.07
34.50412771788609,37.4214543400952,39.79993017265268,42.495283350712114,45.39565048217452,48.40561174106158,52.02808129332946,55.61975594756507,59.02137462644585,62.57525928695591,477.2665289588785,0.03,0.03,0.67,0.7,0.3,0.03
34.711067281867386,38.028257006283546,41.3672485007617,44.93224040383903,48.923758363543094,53.04695284858265,57.836930963915236,62.14244703222229,67.1899550421619,72.61894160151328,520.7977990446901,0.03,0.03,0.67,0.7,0.3,0.05
34.47546725008517,38.646866877926705,42.472550731773694,47.247441384746956,52.409194838804524,57.68666495610468,63.85249805365153,70.1413550783084,76.80387014893016,83.85080929298479,567.5867186133166,0.03,0.03,0.67,0.7,0.3,0.07
32.602131922646684,35.00839120829487,37.485917767541885,39.9992495294229,42.50223475756891,45.78522706816351,49.039272457882035,52.266746972581174,55.58800890775524,58.980583934557615,449.25776452641486,0.03,0.03,0.67,0.7,0.4,0.03
32.70932411743107,35.80886590150023,38.86032751103733,42.12995542359636,45.812156621049745,49.86952077097513,54.5029077771932,58.54488306743738,63.29087208045543,68.05509834232231,489.58391161299824,0.03,0.03,0.67,0.7,0.4,0.05
32.61190587251096,36.434044536227624,40.51782556104481,44.62843695277688,49.33120000018342,54.605970355872635,60.10847917509314,65.9121970261916,72.21820462480717,78.63530431294086,535.0035684176491,0.03,0.03,0.67,0.7,0.4,0.07
49.237163183974936,53.399829881644294,56.868469377313964,61.00466977337134,65.17281512423234,69.3912974492626,74.2636201748291,79.41430168574507,84.25434719461441,89.26857383938344,682.2750876843714,0.03,0.03,0.67,0.85,0.0,0.03
49.47256854230804,54.02852416614164,58.87835788409522,64.20237088386776,69.74465766266324,75.53762035524002,82.37083692369976,89.26517515924506,96.29066085276334,103.62649102722234,743.4172634572465,0.03,0.03,0.67,0.85,0.0,0.05
49.362616371577325,55.12240995911172,61.22611272237831,67.71926530728922,74.8416680431358,82.52930652268806,91.21678632854292,99.78333952249608,109.72709988073736,120.15807285336915,811.6866775113259,0.03,0.03,0.67,0.85,0.0,0.07
46.98862250943641,50.708926693287765,54.17325716142495,57.776646141388426,61.877618465035425,65.85511215442538,70.40421277625411,75.50136022166251,79.79907531056789,84.66514376695132,647.7499752004342,0.03,0.03,0.67,0.85,0.1,0.03
46.983608297527866,51.61750773923866,55.98877953558312,60.83627950285208,66.48648224488113,71.95419439311155,78.17135198389464,84.35358764833185,91.59429223003974,98.5977653657927,706.5838489412533,0.03,0.03,0.67,0.85,0.1,0.05
46.93266072580649,52.33757341151485,58.087144763422366,64.24241128806675,71.46823104564169,78.5892957555186,86.57873600451185,95.1221051426972,104.16073547469503,114.01136238205106,771.530255993926,0.03,0.03,0.67,0.85,0.1,0.07
44.339427970533194,47.885109569217555,51.228985792663465,54.69000826050588,58.499575696371046,62.43011038502647,67.0623282619397,71.36788655132139,75.78475128465799,80.6825775957699,613.9707613680066,0.03,0.03,0.67,0.85,0.2,0.03
44.65394851391413,48.65459207942362,53.197995348357594,57.8092097444066,62.91591155674703,68.2393103725791,74.01405558596869,80.24323102383323,86.36136098231717,93.0467462542365,669.1363614617837,0.03,0.03,0.67,0.85,0.2,0.05
44.373900464386374,49.56085190512481,54.856760053683516,60.782191254677,67.14665105291519,74.36777989720434,81.8235780541265,90.27850233479758,98.75038967539373,108.05451879615228,729.9951234884612,0.03,0.03,0.67,0.85,0.2,0.07
42.043691488909175,45.15097348657686,48.49195312687656,51.838970359140674,55.51443541363142,58.8513651460143,63.06693531016296,67.27621443149158,71.47378472336098,75.90543753593921,579.6137610221037,0.03,0.03,0.67,0.85,0.3,0.03
41.86313298443577,46.12697144853216,50.31594086739037,54.61047075296926,59.43429419373366,64.07623551145721,70.09871661962546,75.7535805445752,81.77859158934797,88.06736095571134,632.1252954677784,0.03,0.03,0.67,0.85,0.3,0.05
41.88101880966829,46.90964127712924,52.02074163149221,57.433010509632894,63.78095186413176,70.22239550121638,77.34657180186143,85.19805532904084,93.20233519145702,102.12935424105794,690.124076156688,0.03,0.03,0.67,0.85,0.3,0.07
39.56922641702191,42.52393799803705,45.67443076823123,48.75455187478979,52.17331393438958,55.32752671103835,59.32650941091991,63.25974063795085,67.32806421693004,71.57847727707696,545.5157792463857,0.03,0.03,0.67,0.85,0.4,0.03
39.495784694108835,43.526104206093564,47.32083507691304,51.3215212240776,55.82806072575018,60.70922570646857,65.82851499536041,71.5729464009215,76.77390729047669,82.67954887030032,595.0564491904707,0.03,0.03,0.67,0.85,0.4,0.05
39.504843092721096,44.215461606704196,49.00837905392348,54.05855208519098,59.97231428310883,65.84654842025316,72.90417813110899,80.18133752907451,87.97339762894927,95.90580300042518,649.5708148314596,0.03,0.03,0.67,0.85,0.4,0.07
58.18911488716694,62.57717910738372,66.8785089190668,71.51561172129833,76.59647205496293,81.7701562057724,87.49191938499598,93.27225014476329,99.11836518469276,105.11168744644189,802.521265056545,0.03,0.03,0.67,1.0,0.0,0.03
58.18911488716694,63.74096140512706,69.35202391384499,75.45037264419675,82.15828325843225,89.14198741051443,96.8677452740906,104.86670571601255,113.15798853739975,121.83565927047809,874.7608423172635,0.03,0.03,0.67,1.0,0.0,0.05
58.18911488716694,64.9047437028704,71.8720902005329,79.53388404922973,88.03664791470146,97.07500325789114,107.13891197899395,117.79420899574097,129.08775116102936,141.14366504850983,954.7760211966668,0.03,0.03,0.67,1.0,0.0,0.07
55.27965914280859,59.44832015201454,63.53458347311346,67.9398311352334,72.76664845221478,77.68164839548378,83.11732341574618,88.60863763752513,94.16244692545811,99.8561030741198,762.3952018037177,0.03,0.03,0.67,1.0,0.1,0.03
